Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
DEEMED,GUJARAT VIDYAPITH,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GV,https://www.gujaratvidyapith.org/,B.Voc.,B.Voc. - Food Processing Technology (Sadra - Rural Capmus),SECTION I A : GUJARATI/HINDI                      SECTION I A : ENGLISH                                                                             SECTION III- GENERAL TEST,Students should have passed 12th Class or Intermediate in Science stream with any group from a recognised board. - Candidates who have appeared for their 12th class or Intermediate final exams and are awaiting results are also eligible to apply.,
DEEMED,GUJARAT VIDYAPITH,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GV,https://www.gujaratvidyapith.org/,B.Voc.,B.Voc. - Fashion Technology and Apparel Designing (Sadra - Rural Capmus),SECTION I A : GUJARATI/HINDI                      SECTION I A : ENGLISH                                                                             SECTION III- GENERAL TEST,- Students should have passed 12th Class or Intermediate in Science stream with any group from a recognised board. - Candidates who have appeared for their 12th class or Intermediate final exams and are awaiting results are also eligible to apply.,
DEEMED,GUJARAT VIDYAPITH,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GV,https://www.gujaratvidyapith.org/,"B. Sc. ",B.Sc. Microbiology (Sadra - Rural Capmus),"SECTION I A : GUJARATI/HINDI  SECTION I A : ENGLISH  SECTION II- BIOLOGY/BIOLOGICAL STUDIES/BIOTECHNOLOGY/BIOCHEMISTRY, CHEMISTRY  SECTION - III- GENERAL TEST",- Students should have passed 12th Class or Intermediate in Science stream with group B or group AB from a recognised board. - Candidates who have appeared for their 12th class or Intermediate final exams and are awaiting results are also eligible to apply.,
DEEMED,GUJARAT VIDYAPITH,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GV,https://www.gujaratvidyapith.org/,B.C.A.,B.C.A-Bechelor of Computer application (Ahmedabad campus),"SECTION I A : GUJARATI                                                                  SECTION I A : ENGLISH                                                   SECTION II- COMPUTER SCIENCE/INFORMATIC PRACTICES, MATHEMATICS, ACCOUNTANCY/BOOK KEEPING                                                         SECTION - III- GENERAL TEST",- students should have passed 12th class or intermediate in any stream from recognised board. - Candidate who have appeared for their 12th class or intermediate final exams and are awaiting results are also eligible to apply.,
DEEMED,GURUKULA KANGRI,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GKV,https://www.gkv.ac.in/,B.Sc.,B.Sc. Mathematics Group,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Sc. Maths Goup have to appear for CUET (UG) 2022.They are required to opt for Section II: Physics, Chemistry and Mathematics. ","Candidates have passed 10+2 or equivalent with Mathematics, Physics & Chemistry from any recognized Board/University.",
DEEMED,GURUKULA KANGRI,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GKV,https://www.gkv.ac.in/,B.Sc.,B.Sc. Biology Group,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Sc. Bio Group have to appear for CUET (UG) 2022. They are required to opt for Section II: Biology, Chemistry and Physics.","Candidates have passed 10+2 or equivalent with Physics, Chemistry and Biology from any recognized Board/University.",
DEEMED,GURUKULA KANGRI,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GKV,https://www.gkv.ac.in/,B.B.A.,BBA (Bachelor of Business Administration),The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.B.A.  Programme have to appear for CUET (UG) 2022.They are required to opt for Section III: General Test.,Candidates have Passed Intermediate (10+2) or equivalent examination with 45% Marks or equivalent grade in aggregate for General Category and 40% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD from any recognized Board/University.,
DEEMED,GURUKULA KANGRI,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GKV,https://www.gkv.ac.in/,B.P.E.S.,B.P.E.S. Physical Education and Sports,The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.P.E.S.  Programme have to appear for CUET (UG) 2022.They are required to opt for Section III: General Test,Candidates have Passed Intermediate (10+2) or equivalent examination with 45% Marks or equivalent grade in aggregate for General Category and 40% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD from any recognized Board/University.,
DEEMED,GURUKULA KANGRI,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GKV,https://www.gkv.ac.in/,B.A.,B.A. Arts/Language/ Oriental studies & Humanities,The entrance test for this programme is a common test for all languages. Candidates seeking admission to B. A.  Programme have to appear for CUET (UG) 2022.They are required to opt for Section III: General Test.,"Candidates have Passed Intermediate (10+2) or Equivalent Examination, Vidyavinod (GKDU), Prak Shastri (Punjab University Chandigarh), Uttarmadhyama (Passed from all recognized Sanskrit Universities), Visharad (Maharishi Dayanand University, Rohtak/ Kurukshetra University, Kurukshetra).",
DEEMED,GURUKULA KANGRI,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=GKV,https://www.gkv.ac.in/,B.A. Hons. (Vedalankar/ Vidyalankar),"B.A. Hons. (Vedalankar/ Vidyalankar)  ""Vedalankar- B.A. (Hons.) Veda  Vidyalankar - B.A. (Hons.) Sanskrit  and Vidyalankar-  B.A.(Hons.) Philosophy""",The entrance test for this programme is a common test for all languages. Candidates seeking admission to B. A. (Hons.) have to appear for CUET (UG) 2022.They are required to opt for Section III: General Test.,"Candidates have Passed Intermediate (10+2) or Equivalent Examination, Vidyavinod (GKDU), Prak Shastri (Punjab University Chandigarh), Uttarmadhyama (Passed from all recognized Sanskrit Universities), Visharad (Maharishi Dayanand University, Rohtak/ Kurukshetra University, Kurukshetra), Ved Vibhushan (Maharshi Sandipani Rashtriya Ved Vidya Pratishthan, Ujjain, under the Ministry of Education) - for Vedalankar.",
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.Sc.(Hons) Programme,B.Sc.(Hons) Programme Biotechnology,Biology,12th with Biology/ Biological Studies/Biotechnology/Biochemistry from CBSE or any other recognized board securing atleast 50% marks or equivalent CGPA in aggregate,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.Sc.(Hons) Programme,B.Sc.(Hons) Programme Biochemistry,Biology,12th with Biology/ Biological Studies/Biotechnology/Biochemistry from CBSE or any other recognized board securing atleast 50% marks or equivalent CGPA in aggregate,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.Sc.(Hons) Programme,B.Sc.(Hons) Programme Botany,Biology,12th with Biology/ Biological Studies from CBSE or any other recognized board securing atleast 50% marks or equivalent CGPA in aggregate,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.Sc.(Hons) Programme,B.Sc.(Hons) Programme Chemistry,Chemistry,12th with Biology/ Biological Studies/Mathematics from CBSE or any other recognized board securing atleast 50% marks or equivalent CGPA in aggregate,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.Sc.(Hons) Programme,B.Sc.(Hons) Programme Clinical Research,Biology,12th with Biology/ Biological Studies from CBSE or any other recognized board securing atleast 50% marks or equivalent CGPA in aggregate,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.Sc.(Hons) Programme,B.Sc.(Hons) Programme Toxicology,Biology,12th with Biology/ Biological Studies from CBSE or any other recognized board securing atleast 50% marks or equivalent CGPA in aggregate,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.A. (Hons),B.A. (Hons) Islamic Studies,Urdu language + General Test,"Passed the Senior Secondary (12th Standard/ Intermediate) examination from the Central Board of Secondary Education, or any other examination recognized securing 45% in aggregate. Alternatively, he/she should have passed Alim from state Madrasa Board or should have Alimiyah degree from Madrasas recognized by Jamia Hamdard.",
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,"B.A. (Politics and Governance) ","B.A. (Politics and Governance) ",General Test,Passed 12th (10+2) level in any discipline from any recognised board or equivalent examination with at least 50% Marks,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B. Sc. (Honours),B. Sc. (Honours) Computer Science,Mathematics/Computer Science/ Informatics Practices,"A candidate seeking admission to this program must have passed Senior Secondary (12th Standard/Intermediate) examination with Mathematics/Computer Science/ Informatics Practices as one of the passed subjects from CBSE or any other Board recognized by Jamia Hamdard as equivalent thereto, securing at least 50% marks or equivalent CGPA in aggregate.      ",
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.J.M.C,Bachelor of Arts in Journalism and Mass Communication,General Test,Passed 10+2 examination or equivalent in any discipline from a recognized board/ institution with at least 50% marks.,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,B.Com,B.Com,General Test,10+2 from any recognized board with 50% aggregate marks.,
DEEMED,JAMIA HAMDARD,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JAMIAHAMDARD,http://jamiahamdard.edu/,Bachelor of Business Administration,BBA,General Test,10+2 from any recognized board with 50% aggregate marks.,
DEEMED,LAKSHMIBAI NATIONAL INSTITUTE OF PHYSICAL EDUCATION,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=LNIPE,http://www.lnipe.edu.in/,BPEd,BPEd 4 years Innovative Course,Physical Education,"Candidates who had passed Senior Secondary Certificate Examination (10+2) or Intermediate/equivalent examination from any recognized Education board with at least 50% Marks for UR, EWS and OBC categories & 45% Marks for SC/ST category, PWD & Kashmiri Migrants & Kashmiri Pandit/Kashmiri Hindu Families (Non-Migrants) living in Kashmir valley.",
DEEMED,"NATIONAL RAIL AND TRANSPORTATION INSTITUTE ",https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=NRTI,https://www.nrti.edu.in,"BBA  ",BBA  (Transportation Management),(i) Section -I : English (ii) Section-III : General Test,"Applicants must have completed their 10+2 with Mathematics (All Streams) and at least 55% marks (50% for OBC/SC/ST) and should be below the age of 25 years as on July 1, 2022",
DEEMED,"NATIONAL RAIL AND TRANSPORTATION INSTITUTE ",https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=NRTI,https://www.nrti.edu.in,"B.Sc. ",B.Sc. (Transportation Technology),(i) Section -I : English (ii) Section-III : General Test,"Applicants must have completed their 10+2 in with Mathematics (Science Stream) and at least 55% marks (50% for OBC/SC/ST) and should be below the age of 25 years as on July 1, 2022.",
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BA,BA ENGLISH,General test,Candidates who had passed the 12 (10+2) class examination from any recognised board,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC MATHEMATICS,"Maths,Physics",passed 12 (10+2) class examination from any recognised board with maths,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC PHYSICS,"Physics, Chemistry, Maths",10 + 2 in Science Stream with maths,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC CHEMISTRY,"Physics, Chemistry, Maths",10 + 2 in Science Stream with maths,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC BIOCHEMISTRY,"Physics, Chemistry, Biology",10 + 2 in Science Stream with maths and biology,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC BIOTECHNOLOGY,"Physics, Chemistry, Biology",10 + 2 in Science Stream with maths and biology,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC MICROBIOLOGY,"Physics, Chemistry, Biology",10 + 2 in Science Stream with maths and biology,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC INFORMATION TECHNOLOGY,"Maths,Computer science",passed 12 (10+2) class examination from any recognised board with maths,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC COMPUTER SCIENCE,"Maths,Computer science",passed 12 (10+2) class examination from any recognised board with maths,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BCA,BCA,"Maths,Computer science",passed 12 (10+2) class examination from any recognised board with maths,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BBA,BBA," Economics,Accountancy, Maths",A Pass in the Plus two examination or equivalent with commerce,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BCOM,BCOM," Economics,Accountancy, Maths",A Pass in the Plus two examination or equivalent with commerce,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BCOM CA,BCOM CA," Economics,Accountancy, Maths",A Pass in the Plus two examination or equivalent with commerce,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,B.TECH,B.TECH CIVIL ENGINEERING,"Physics, Chemistry, Maths",10 + 2 in Science Stream with maths and a minimum aggregate of 50% in qualifying exam.,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,B.TECH,B.TECH COMPUTER SCIENCE AND ENGINEERING,"Physics, Chemistry, Maths",10 + 2 in Science Stream with maths and a minimum aggregate of 50% in qualifying exam.,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,B.TECH,B.TECH ELECTRONICS AND COMMUNICATION ENGINEERING,"Physics, Chemistry, Maths",10 + 2 in Science Stream with maths and a minimum aggregate of 50% in qualifying exam.,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,B.TECH,B.TECH ELECTRICAL AND ELECTRONICS ENGINEERING,"Physics, Chemistry, Maths",10 + 2 in Science Stream with maths and a minimum aggregate of 50% in qualifying exam.,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,B.TECH,B.TECH MECHANICAL ENGINEERING,"Physics, Chemistry, Maths",10 + 2 in Science Stream with maths and a minimum aggregate of 50% in qualifying exam.,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSC,BSC (HONS) AGRICULTURE,"Physics, Chemistry, Biology,Maths",Passed10 + 2 in Science Stream with biology,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BSCLLB,BSC LLB 5 YEARS,General test,10 + 2 in Science Stream with maths and biology,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BCOM LLB,BCOM LLB 5 YEARS,General test,A Pass in the Plus two examination or equivalent with commerce,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,BBA LLB,BBA LLB 5 YEARS,General test,A Pass in the Plus two examination or equivalent with commerce,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,B.PHARM,B.PHARM,"Physics, Chemistry, Biology",Passed 10 + 2 in Science Stream with biology,
DEEMED,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=PRIST,https://www.prist.ac.in/,B.SC,B.SC OPTOMETRY,"Physics, Chemistry, Biology",Passed 10 + 2 in Science Stream with biology,
DEEMED,TATA INSTITUTE OF SOCIAL SCIENCES (TISS),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=TISS,https://www.tiss.edu/,BSW,Bachelor of  Social Work - Tujapur Campus (Four Years),Section I A : English Language ( Compulsory)   Section III : General Test,"Students should have passed 12th Class or Intermediate in any subject stream from a recognised board. Students who have studied International Baccalaureate Diploma and will be completing 12th class with clear results declared by Sepetember 2022 are eligible to apply.Candidates who have appeared for their 12th class or Intermediate final exams and are awaiting results are also eligible to apply.The upper age limit for General candidates is 20 years, OBC is 22 years and for SC & ST candidates the age limit is 24 years as of 31st July 2022. The upper age limit for Physically Challenged candidates shall be reckoned as per the category he/she belongs to since Physically Challenged Category candidates may belong to General / SC / ST / OBC categories. Date of birth as recorded in the Secondary Education Board is the only authentic proof that will be accepted",
DEEMED,TATA INSTITUTE OF SOCIAL SCIENCES (TISS),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=TISS,https://www.tiss.edu/,BASS,BA in Social Sciences- Tuljapur Campus (Four Years),Section I A : English Language ( Compulsory)   Section III : General Test,"Students should have passed 12th Class or Intermediate in any subject stream from a recognised board. Students who have studied International Baccalaureate Diploma and will be completing 12th class with clear results declared by Sepetember 2022 are eligible to apply.Candidates who have appeared for their 12th class or Intermediate final exams and are awaiting results are also eligible to apply.The upper age limit for General candidates is 20 years, OBC is 22 years and for SC & ST candidates the age limit is 24 years as of 31st July 2022. The upper age limit for Physically Challenged candidates shall be reckoned as per the category he/she belongs to since Physically Challenged Category candidates may belong to General / SC / ST / OBC categories. Date of birth as recorded in the Secondary Education Board is the only authentic proof that will be accepted",
DEEMED,TATA INSTITUTE OF SOCIAL SCIENCES (TISS),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=TISS,https://www.tiss.edu/,BASS,BA in Social Sciences- Guwahati Campus (Four Years),Section I A : English Language ( Compulsory)   Section III : General Test,"Students should have passed 12th Class or Intermediate in any subject stream from a recognised board. Students who have studied International Baccalaureate Diploma and will be completing 12th class with clear results declared by Sepetember 2022 are eligible to apply.Candidates who have appeared for their 12th class or Intermediate final exams and are awaiting results are also eligible to apply.The upper age limit for General candidates is 20 years, OBC is 22 years and for SC & ST candidates the age limit is 24 years as of 31st July 2022. The upper age limit for Physically Challenged candidates shall be reckoned as per the category he/she belongs to since Physically Challenged Category candidates may belong to General / SC / ST / OBC categories. Date of birth as recorded in the Secondary Education Board is the only authentic proof that will be accepted",
DEEMED,TATA INSTITUTE OF SOCIAL SCIENCES (TISS),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=TISS,https://www.tiss.edu/,BS,"Bachelor of Science (BS) in Analytics 
 And Sustainability Studies- Mumbai Campus (Four Years)",Section I A : English Language ( Compulsory)   Section III : General Test,"Students should have passed 12th Class or Intermediate in any subject stream from a recognised board. Students who have studied International Baccalaureate Diploma and will be completing 12th class with clear results declared by Sepetember 2022 are eligible to apply.Candidates who have appeared for their 12th class or Intermediate final exams and are awaiting results are also eligible to apply.The upper age limit for General candidates is 20 years, OBC is 22 years and for SC & ST candidates the age limit is 24 years as of 31st July 2022. The upper age limit for Physically Challenged candidates shall be reckoned as per the category he/she belongs to since Physically Challenged Category candidates may belong to General / SC / ST / OBC categories. Date of birth as recorded in the Secondary Education Board is the only authentic proof that will be accepted",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,"B.Sc. ",B.Sc. Mathematics,"Mathematics, Physics and Chemistry (OR) Mathematics, Physics and Computer Science","A Pass in Higher Secondary examinations or its equivalent with Mathematics, Chemistry, Physics, Biology or Computer Science",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,"B.Sc. ",B.Sc. Physics,"Physics, Mathematics and Chemistry 	","A Pass in Higher Secondary examinations or its equivalent with Physics, Mathematics and Chemistry",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,"B.Sc. ",B.Sc. Chemistry,"Physics, Chemistry and Mathematics","A Pass in Higher Secondary examinations or its equivalent with Chemistry, Physics, Mathematics, Biology or Computer Science",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,"B.Sc. ",B.Sc. Home Science,"Chemistry, Biology and    Physics (OR) Chemistry, Biology and Home Science",A Pass in Higher Secondary examinations or its equivalent with Science / Home Science (academic stream) / Home Science / Nursing (vocational stream) with Physics / Chemistry / Biology,
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,"B.Sc. ",B.Sc. Computer Science,"Physics, Chemistry and Computer Science (OR) Physics, Chemistry and Mathematics",A pass in Higher Secondary examination or its equivalent with Mathematics (or) Computer Science as one of the main subjects.,
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,"B.Sc. ",B.Sc. Microbiology,"Biology/Biological Studies/Biotechnology (OR) Physics, Chemistry and Environmental Science",A pass in Higher Secondary examinations or its equivalent in Science stream with Biology/Botany/Zoology/Microbiology/ Bio-Chemistry as one of the subjects,
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.Sc. (Hons),B.Sc. (Hons) Agriculture,"Physics, Chemistry and Biology","A Pass in Higher Secondary examinations or its equivalent with a minimum 50% marks (a pass for SC and ST) in each subject under Part III having any one of the following Groups:Group I: Mathematics, Physics, Chemistry, BiologyGroup II: Physics, Chemistry and Biology with any one of the fourth (elective) subjects viz. Biotechnology,Microbiology, Biochemistry, Computer Science and Home ScienceGroup II (A): Physics, Chemistry, Botany and Zoology.Vocational Stream: A pass in Higher Secondary examinations or its equivalent with a minimum of 50% marks each in Biology and Agricultural Practices and also in practical papers (a pass for SC and ST)",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.A.,B.A. Economics,Economcis / Business Economics,A Pass in Higher Secondary examinations or its equivalent,
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.Com.,B.Com. Cooperation,Accountancy / Book Keeping,A Pass in Higher Secondary examinations or its equivalent,
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,BBA,BBA,	General Test,"A Pass in Higher Secondary examinations or its equivalent and vocational stream with followingsubjects:Office Secretary ship, Accountancy and Auditing, Agro Based Industries, Baking and Confectionery, Food Preservation with Biology, Food Preservation, Banking Assistant with Commerce, Business Management Small Industries, Cooperative Management with Commerce, Marketing and Salesmanship, Office Secretary ship -with shorthand, Office Secretary ship with Accountancy, Accounting and Auditing, Banking Assistant with Accountancy",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B. Tech,B. Tech Civil Engineering,"Physics, Chemistry and Mathematics","A Pass in Higher Secondary examinations or its equivalent with a minimum 45% marks taken together in Mathematics, Physics and Chemistry (40% in case of candidates belonging to SC/ST)",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,M.A. Integrated,M.A. Integrated Development Administration,Political Science (OR) History (OR) General Test,A pass in Higher Secondary Examination in any academic stream or its equivalent.,
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,M.A. Integrated,M.A. Integrated Sociology,Sociology (OR) Political Science (OR) History (OR) General Test,A pass in Higher Secondary Examination in any academic stream or its equivalent.,
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.Sc.,B.Sc. Textiles and Fashion Design,"Physics, Chemistry and Biology (OR) Biology, Chemistry and Home Science ",A pass in Higher Secondary examinations or its equivalent with Science / Home Science (academic stream) Home Science with dress designing / Tailoring/ (vocational stream),
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.Sc.,B.Sc. Geology,"Physics, Chemistry and Mathematics","A pass in Higher Secondary examination with Physics, Chemistry and Mathematics / Botany / Zoology / Biology/ Computer Science or any other subject.",
